Allowed Value to Be Mapped,Allowed Value as Sent to Channel
Marketplace Categories > Automotive > Workshop Equipment > Parts Washers,PIM_13380
Marketplace Categories > Automotive > Workshop Equipment > Power Hoists (Petrol),PIM_15890
Marketplace Categories > Automotive > Workshop Equipment > Sand Blaster Cabinets,PIM_13381
Marketplace Categories > Automotive > Workshop Equipment > Workshop Creeper with Lights,PIM_13386
Marketplace Categories > Automotive > Workshop Equipment > Workshop Creepers,PIM_13387
Marketplace Categories > Automotive > Workshop Equipment > Workshop Engine Cranes,PIM_13388
Marketplace Categories > Automotive > Workshop Equipment > Workshop Engine Levellers,PIM_15887
Marketplace Categories > Automotive > Workshop Equipment > Workshop Engine Stands,PIM_13389
Marketplace Categories > Automotive > Workshop Equipment > Workshop Mats,PIM_13390
Marketplace Categories > Automotive > Workshop Equipment > Workshop Pipe Benders,PIM_13391
Marketplace Categories > Automotive > Workshop Equipment > Workshop Platform Lifts,PIM_15859
Marketplace Categories > Automotive > Workshop Equipment > Workshop Power Pullers,PIM_13392
Marketplace Categories > Automotive > Workshop Equipment > Workshop Presses,PIM_13393
Marketplace Categories > Automotive > Workshop Equipment > Workshop Seats,PIM_13394
Marketplace Categories > Bathrooms > Bathroom Accessories > Anti-slip Bath Mats,PIM_14538
Marketplace Categories > Bathrooms > Bathroom Accessories > Basin Overflow Trims,PIM_14176
Marketplace Categories > Bathrooms > Bathroom Accessories > Bath & Basin Plugs,PIM_10658
Marketplace Categories > Bathrooms > Bathroom Accessories > Bath Headrests,PIM_16110
Marketplace Categories > Bathrooms > Bathroom Accessories > Bath Mats,PIM_10703
Marketplace Categories > Bathrooms > Bathroom Accessories > Bathroom Accessory Sets,PIM_10697
Marketplace Categories > Bathrooms > Bathroom Accessories > Bathroom Baskets,PIM_10660
